level_0,Time,Year,Week,Month,Rate,Average temperature,Minimum temperature,Maximum temperature,Rainfall,Minimum humidity,Relative humidity,Day length,Duration of sunshine,Soil temperature at 3m,Soil temperature at 5m,Number of Daycare center,Population of Daycare center,outbreak,warning,peak,warning3,warning2,season,Last norovirus detection late,th
24,213,2009,1,1,0.254237288,-2.836936937,-8.133783784,3.728828829,0.070614035,31.00900901,55.98738739,9.764035088,8.02027027,15.66333333,17.33,35550,1175049,1,1,0,1,1,3,0.264705882,0.1
25,214,2009,2,1,0.242718447,-1.442445641,-6.129678927,4.415235724,0.063533835,30.41236537,55.50017273,9.82972973,6.045752896,15.24857143,17.18,35550,1175049,1,1,0,1,1,3,0.254237288,0.1
26,215,2009,3,1,0.209090909,-3.629964912,-8.65112782,1.834398496,0.220864662,35.09210526,57.39934336,9.954511278,6.398308271,14.66857143,16.98285714,35550,1175049,1,1,0,1,1,3,0.242718447,0.1
27,216,2009,4,1,0.203125,0.010902256,-4.788533835,5.876503759,0.796052632,36.27819549,60.88308271,10.11541353,4.014473684,14.21142857,16.73571429,35550,1175049,1,1,0,1,1,3,0.209090909,0.1
28,217,2009,5,1,0.134751773,0.651298246,-4.672556391,6.612406015,0.759210526,39.33458647,65.68673684,10.30469925,4.936842105,13.71428571,16.56571429,35550,1175049,1,1,0,1,1,3,0.203125,0.1
29,218,2009,6,2,0.185758514,4.52612782,-0.456203008,10.62161654,0.158646617,44.08082707,72.30018797,10.51785714,4.55093985,13.32428571,16.25285714,35550,1175049,1,1,0,1,1,3,0.134751773,0.1
30,219,2009,7,2,0.129151292,6.552631579,1.053007519,12.36804511,2.560526316,38.40977444,66.26691729,10.75075188,4.244736842,12.97428571,16.07,35550,1175049,1,1,0,1,1,3,0.185758514,0.1
31,220,2009,8,2,0.11038961,-0.456766917,-5.082518797,4.470676692,0.817293233,27.08834586,51.92725564,10.9981203,6.126503759,12.59571429,15.80428571,35550,1175049,1,1,0,1,1,3,0.129151292,0.1
32,221,2009,9,2,0.102040816,5.214694236,0.329511278,10.37744361,2.032142857,37.40977444,63.72585213,11.25357143,3.859962406,12.38857143,15.55428571,35550,1175049,1,1,0,0,1,3,0.11038961,0.1
33,222,2009,10,3,0.107142857,3.908834586,-1.101315789,9.097368421,1.776315789,36.7575188,63.39191729,11.51578947,5.416541353,12.21285714,15.35142857,35550,1175049,1,1,0,0,0,3,0.102040816,0.1
34,223,2009,11,3,0.085501859,5.394548872,-0.516353383,11.8825188,2.581578947,22.80263158,50.0325188,11.78665414,6.670112782,12,15.15,35550,1175049,0,1,0,0,0,3,0.107142857,0.1
35,224,2009,12,3,0.11746988,12.07894737,5.231015038,18.54736842,1.622932331,38.46240602,64.41860902,12.05469925,6.012781955,11.94428571,14.97571429,35550,1175049,1,1,0,0,0,3,0.085501859,0.1
36,225,2009,13,3,0.065616798,5.80726817,0.684398496,11.26860902,1.491729323,27.62781955,52.78820551,12.31992481,7.609398496,11.76714286,14.79857143,35550,1175049,0,1,0,-1,-1,3,0.11746988,0.1
37,226,2009,14,3,0.06043956,7.288909774,2.407706767,12.85845865,0.477067669,30.65413534,56.03703008,12.59229323,6.113909774,11.86,14.65,35550,1175049,0,1,0,-1,-1,3,0.065616798,0.1
38,227,2009,15,4,0.045714286,13.71804511,5.334962406,22.63195489,0,19.22932331,48.47631579,12.85507519,10.63327068,11.95766234,14.50207792,35550,1175049,0,0,0,-1,-1,3,0.06043956,0.1
39,228,2009,16,4,0.080729167,13.34548872,6.986278195,20.25545113,1.117857143,32.65601504,60.69304511,13.11616541,6.121804511,11.97142857,14.29350649,35550,1175049,0,0,0,-1,-1,3,0.045714286,0.1
40,229,2009,17,4,0.041800643,12.6481203,8.195676692,17.62161654,7.083082707,43.11090226,66.39041353,13.36616541,5.151879699,12.15064935,14.19480519,35550,1175049,0,0,0,-1,-1,3,0.080729167,0.1
41,230,2009,18,4,0.045751634,13.54774436,6.890789474,20.66315789,0.632142857,27.73496241,56.78157895,13.60676692,7.994360902,12.46233766,14.12857143,35550,1175049,0,0,0,-1,-1,3,0.041800643,0.1
42,231,2009,19,5,0.044897959,18.39473684,11.07744361,26.5768797,0.479511278,25.64285714,56.56541353,13.83139098,10.14586466,12.75194805,14.08051948,35550,1175049,0,0,0,-1,-1,3,0.045751634,0.1
43,232,2009,20,5,0.032608696,17.45883459,12.44210526,22.95,7.763533835,40.09774436,64.96522556,14.03703008,5.569924812,13.04155844,14.08181818,35550,1175049,0,0,0,-1,-1,3,0.044897959,0.1
44,233,2009,21,5,0.018248175,17.47556391,12.41973684,23.21766917,8.577631579,41.71240602,68.96522556,14.2193609,5.547180451,13.36753247,14.07402597,35550,1175049,0,0,0,-1,-1,3,0.032608696,0.1
45,234,2009,22,5,0.031468531,19.30037594,13.22631579,26.21823308,0.226503759,33.86842105,61.53778195,14.37725564,9.369736842,13.81558442,14.11168831,35550,1175049,0,0,0,-1,-1,3,0.018248175,0.1
46,235,2009,23,5,0.04845815,19.5962406,14.08007519,25.57518797,2.093609023,39.43796992,66.55977444,14.49868421,7.646992481,14.19090909,14.17532468,35550,1175049,0,0,0,-1,-1,3,0.031468531,0.1
47,236,2009,24,6,0.038461538,19.85357143,15.43458647,24.69830827,3.217105263,45.92105263,68.59830827,14.58364662,5.155263158,14.5987013,14.25194805,35550,1175049,0,0,0,-1,-1,3,0.04845815,0.1
48,237,2009,25,6,0.029661017,21.76906767,17.26390977,27.10770677,2.730827068,47.56390977,71.30285464,14.63120301,6.481578947,14.98051948,14.38571429,35550,1175049,0,0,0,-1,-1,3,0.038461538,0.1
49,238,2009,26,6,0.020325203,23.85150376,18.42819549,29.89567669,4.995112782,41.19548872,66.67556391,14.63327068,8.484774436,15.41558442,14.54285714,35550,1175049,0,0,0,-1,-1,3,0.029661017,0.1
50,239,2009,27,6,0.035856574,22.79489975,19.17011278,27.4906015,8.577067669,56.41541353,79.07953133,14.59530075,4.648684211,15.87922078,14.68441558,35550,1175049,0,0,0,-1,-1,3,0.020325203,0.1
51,240,2009,28,7,0.024271845,23.46259398,19.60883459,28.14605263,23.0156015,58.04887218,79.58383459,14.51691729,4.189285714,16.58961039,14.98441558,35550,1175049,0,0,0,-1,-1,3,0.035856574,0.1
52,241,2009,29,7,0.011583012,24.45300752,21.52180451,27.90977444,33.9156015,69.63533835,83.94304511,14.4,1.27387218,17.79090909,15.51168831,35550,1175049,0,0,0,-1,-1,3,0.024271845,0.1
0,242,2009,30,7,0.013157895,23.62857143,20.6037594,27.62575188,8.159210526,62.65037594,81.28157895,14.25263158,3.259774436,18.21038961,15.74025974,35550,1175049,0,0,0,-1,-1,4,0.011583012,0.1
1,243,2009,31,7,0.013636364,23.16691729,19.82612782,27.7018797,3.989849624,57.68796992,78.23909774,14.07612782,4.621804511,18.46883117,15.8987013,35550,1175049,0,0,0,-1,-1,4,0.013157895,0.1
2,244,2009,32,8,0.024590164,23.87199248,20.51578947,28.17800752,3.596240602,60.15789474,77.93909774,13.87424812,4.192669173,18.71558442,16.14025974,35550,1175049,0,0,0,-1,-1,4,0.013636364,0.1
3,245,2009,33,8,0.02173913,25.19978446,22.07293233,29.43703008,12.1231203,61.54887218,80.61176692,13.65507519,4.418609023,19.16753247,16.38051948,35550,1175049,0,0,0,-1,-1,4,0.024590164,0.1
4,246,2009,34,8,0.015037594,25.62067669,21.54266917,30.43571429,2.778571429,51.48120301,74.11447368,13.42180451,5.418421053,19.45064935,16.63896104,35550,1175049,0,0,0,-1,-1,4,0.02173913,0.1
5,247,2009,35,8,0.008733624,23.64417293,19.06654135,28.84041353,2.865601504,48.30451128,72.65357143,13.17406015,6.641917293,19.65064935,16.8974026,35550,1175049,0,0,0,-1,-1,4,0.015037594,0.1
6,248,2009,36,8,0.011952191,21.59304511,16.98402256,27.04323308,0.472556391,48.19360902,71.96503759,12.92387218,7.011090226,19.85844156,16.96363636,35550,1175049,0,0,0,-1,-1,4,0.008733624,0.1
7,249,2009,37,9,0.019900498,21.78214286,17.29304511,27.42725564,1.172368421,46.35902256,72.61954887,12.66278195,6.307706767,20.02597403,17.13766234,35550,1175049,0,0,0,-1,-1,4,0.011952191,0.1
8,250,2009,38,9,0.03125,19.88815789,14.69078947,26.47575188,0.138345865,39.28571429,70.06879699,12.40018797,7.829887218,20.13636364,17.28441558,35550,1175049,0,0,0,-1,-1,4,0.019900498,0.1
9,251,2009,39,9,0.02173913,20.08176692,15.77368421,25.57894737,0.817857143,49.70676692,75.83139098,12.13496241,4.508082707,20.21948052,17.46233766,35550,1175049,0,0,0,-1,-1,4,0.03125,0.1
10,252,2009,40,9,0.037735849,19.475,15.59492481,24.54379699,6.965225564,51.30827068,75.9787594,11.8693609,4.59981203,20.25714286,17.59350649,35550,1175049,0,0,0,-1,-1,4,0.02173913,0.1
11,253,2009,41,10,0.043478261,15.66879699,9.892105263,22.58853383,0.179699248,33.62969925,64.41954887,11.60488722,7.632706767,20.25844156,17.71428571,35550,1175049,0,0,0,-1,-1,4,0.037735849,0.1
12,254,2009,42,10,0.07027027,14.60225564,9.203195489,21.25225564,2.098496241,36.97744361,69.32300501,11.34342105,6.801879699,20.16883117,17.7961039,35550,1175049,0,0,0,0,-1,4,0.043478261,0.1
13,255,2009,43,10,0.059405941,13.48515038,7.747180451,20.51616541,0.452443609,30.69924812,61.23402256,11.0862782,7.697180451,20.04285714,17.89090909,35550,1175049,0,0,0,0,0,4,0.07027027,0.1
14,256,2009,44,10,0.109756098,15.14944361,9.617857143,22.26879699,1.160338346,39.46804511,71.57175188,10.84116541,6.147556391,19.81298701,17.94025974,35550,1175049,1,1,0,0,0,4,0.059405941,0.1
15,257,2009,45,11,0.081481481,10.83947368,5.060902256,16.72406015,1.476879699,44.37593985,67.19718045,10.6075188,4.738157895,19.47532468,17.94935065,35550,1175049,0,1,0,0,0,4,0.109756098,0.1
16,258,2009,46,11,0.124031008,12.34227614,9.655980861,15.5240748,4.486976369,57.54250073,73.5045064,10.38684211,2.238660775,19.18441558,17.96623377,35550,1175049,1,1,0,1,1,4,0.081481481,0.1
17,259,2009,47,11,0.14375,2.283033883,-1.444155844,6.851020408,0.06567718,29.36178108,49.86677326,10.18928571,5.816141002,18.81298701,17.95064935,35550,1175049,1,1,0,1,1,4,0.124031008,0.1
18,260,2009,48,11,0.108433735,5.694990724,0.387198516,12.75231911,0.335435993,43.61410019,71.93673469,10.01710526,5.533395176,18.41558442,17.96623377,35550,1175049,1,1,0,1,1,4,0.14375,0.1
19,261,2009,49,11,0.192307692,4.487755102,0.534693878,9.423747681,2.115213358,51.59925788,75.11372913,9.878007519,3.77903525,17.9,17.91558442,35550,1175049,1,1,0,1,1,4,0.108433735,0.1
20,262,2009,50,12,0.23880597,4.44471243,0.381818182,8.813543599,2.465862709,48.40630798,68.40463822,9.77575188,3.947680891,17.37142857,17.82987013,35550,1175049,1,1,0,1,1,4,0.192307692,0.1
21,263,2009,51,12,0.27027027,-1.58812616,-5.067717996,2.464935065,0.299072356,28.44897959,50.13005566,9.718984962,5.759369202,16.84025974,17.69480519,35550,1175049,1,1,0,1,1,4,0.23880597,0.1
22,264,2009,52,12,0.275510204,0.623562152,-4.082374768,6.125602968,0.197773655,41.43413729,64.7961039,9.705075188,4.879962894,16.32077922,17.53636364,35550,1175049,1,1,0,1,1,4,0.27027027,0.1
23,265,2009,53,12,0.342857143,-3.575064935,-8.442337662,1.512987013,0.427532468,31.34805195,56.20233766,9.729473684,5.554545455,15.82,17.42181818,35550,1175049,1,1,1,1,1,4,0.275510204,0.1
24,266,2010,1,1,0.179487179,-2.741558442,-8.613636364,3.049350649,0.5,43.87662338,63.4025974,9.758441558,4.71038961,15.54090909,17.31363636,38021,1279910,1,1,0,1,1,4,0.342857143,0.1
25,267,2010,2,1,0.289552239,-4.864935065,-9.493506494,0.172727273,1.03580705,41.54359926,63.96604824,9.815213358,5.338033395,15.14545455,17.15194805,38021,1279910,1,1,0,1,1,4,0.179487179,0.1
26,268,2010,3,1,0.316363636,-4.331168831,-8.842671614,0.698701299,0.197217069,39.50649351,60.85306122,9.932282004,5.509461967,14.62467532,16.90649351,38021,1279910,1,1,0,1,1,4,0.289552239,0.1
27,269,2010,4,1,0.328063241,0.413172542,-4.82541744,6.433951763,2.137847866,39.85899814,64.33283859,10.0864564,5.816141002,14.09090909,16.66493506,38021,1279910,1,1,0,1,1,4,0.316363636,0.1
28,270,2010,5,1,0.262357414,0.648237477,-4.803339518,5.957699443,1.109090909,32.61966605,59.15992579,10.27142857,6.330983302,13.55714286,16.42337662,38021,1279910,1,1,0,1,1,4,0.328063241,0.1
29,271,2010,6,1,0.221276596,-1.42541744,-5.735621521,3.826345083,0.030983302,26.79220779,49.52653061,10.48089054,7.063821892,13.07532468,16.14935065,38021,1279910,1,1,0,1,1,4,0.262357414,0.1
30,272,2010,7,2,0.266666667,2.678626136,-0.27031302,5.736993958,6.049524285,61.86794158,78.5254436,10.71192617,1.378659436,12.61818182,15.85974026,38021,1279910,1,1,0,1,1,4,0.221276596,0.1
31,273,2010,8,2,0.276422764,-0.747802198,-5.324175824,4.435531136,0.232783883,28.25091575,55.43461538,10.95531136,6.226373626,12.18181818,15.58831169,38021,1279910,1,1,0,1,1,4,0.266666667,0.1
32,274,2010,9,2,0.338078292,7.782417582,2.141758242,13.9470696,6.198901099,49.95421245,75.38205128,11.20897436,4.332417582,11.83246753,15.34415584,38021,1279910,1,1,0,1,1,4,0.276422764,0.1
33,275,2010,10,2,0.217391304,5.604212454,2.807692308,8.87014652,3.966300366,62.8021978,80.66593407,11.47179487,1.704945055,11.41688312,15.07792208,38021,1279910,1,1,0,1,1,4,0.338078292,0.1
34,276,2010,11,3,0.20979021,3.73262214,-0.285164835,8.162637363,1.737179487,44.31318681,65.18777175,11.73626374,4.132783883,11.2025974,14.80649351,38021,1279910,1,1,0,1,1,4,0.217391304,0.1
35,277,2010,12,3,0.202572347,5.874908425,0.175641026,11.36501832,3.434981685,33.6959707,61.48571429,12.00274725,5.16978022,11.05064935,14.54805195,38021,1279910,1,1,0,1,1,4,0.20979021,0.1
36,278,2010,13,3,0.2,5.254029304,1.028205128,9.580952381,1.478388278,33.77289377,57.96025641,12.28040293,4.204761905,10.98571429,14.28181818,38021,1279910,1,1,0,1,1,4,0.202572347,0.1
37,279,2010,14,3,0.194202899,7.097435897,1.925641026,12.13351648,5.16959707,33.86813187,60.27509158,12.54212454,6.354761905,10.90779221,14.05714286,38021,1279910,1,1,0,1,1,4,0.2,0.1
38,280,2010,15,4,0.190938511,9.736263736,3.011904762,16.65274725,0.074908425,29.74175824,57.62912088,12.80824176,7.12032967,10.87922078,13.93766234,38021,1279910,1,1,0,1,1,4,0.194202899,0.1
39,281,2010,16,4,0.122033898,8.045238095,2.889377289,13.63736264,1.008791209,30.27472527,54.84340659,13.06776557,6.441025641,10.95064935,13.79220779,38021,1279910,1,1,0,0,1,4,0.190938511,0.1
40,282,2010,17,4,0.130434783,11.62637363,7.06043956,16.7503663,4.645970696,43.91208791,69.46630037,13.32014652,3.3496337,11.06753247,13.67012987,38021,1279910,1,1,0,0,0,4,0.122033898,0.1
41,283,2010,18,4,0.071428571,10.6014652,4.973626374,16.26355311,5.317399267,30.28754579,58.52344322,13.56245421,6.917948718,11.24675325,13.53896104,38021,1279910,0,1,0,-1,-1,4,0.130434783,0.1
42,284,2010,19,5,0.0859375,18.2043956,11.32710623,24.80659341,0.89010989,35.65567766,60.91813187,13.78937729,7.432417582,11.44935065,13.47922078,38021,1279910,0,1,0,-1,-1,4,0.071428571,0.1
43,285,2010,20,5,0.0562249,15.37545788,9.34047619,22.01080586,0.150549451,31.98534799,60.3529304,13.99835165,7.445054945,11.74805195,13.43766234,38021,1279910,0,0,0,-1,-1,4,0.0859375,0.1
44,286,2010,21,5,0.081967213,19.1496337,13.553663,25.4043956,12.51446886,40.03846154,67.85164835,14.18516484,6.671611722,12.1038961,13.44675325,38021,1279910,0,0,0,0,-1,4,0.0562249,0.1
45,287,2010,22,5,0.081784387,15.71923077,12.24505495,19.90604396,4.860805861,56.57509158,76.06721612,14.34725275,3.821611722,12.61428571,13.5,38021,1279910,0,0,0,0,0,4,0.081967213,0.1
46,288,2010,23,5,0.104316547,18.61721612,12.21813187,25.47600733,0.05952381,34.21794872,61.76923077,14.47564103,10.19010989,12.9987013,13.45584416,38021,1279910,1,1,0,0,0,4,0.081784387,0.1
47,289,2010,24,6,0.064885496,21.59505495,15.64413919,28.16135531,2.338644689,34.61355311,61.28608059,14.56721612,8.204395604,13.47402597,13.53766234,38021,1279910,0,1,0,-1,-1,4,0.104316547,0.1
48,290,2010,25,6,0.079245283,23.1010989,19.31611722,28.22252747,2.127838828,52.94688645,75.40586081,14.62179487,4.422527473,13.94675325,13.68181818,38021,1279910,0,1,0,-1,-1,4,0.064885496,0.1
49,291,2010,26,6,0.070110701,22.79031165,18.16469519,28.16941231,2.533548535,44.89679785,69.84159525,14.63010989,6.419637743,14.47792208,13.80909091,38021,1279910,0,0,0,-1,-1,4,0.079245283,0.1
50,292,2010,27,6,0.040178571,23.84767857,21.26107143,27.49517857,6.309107143,68.25839286,84.58071429,14.59714286,1.808214286,15.02597403,13.97662338,38021,1279910,0,0,0,-1,-1,4,0.070110701,0.1
51,293,2010,28,7,0.017699115,24.52035714,20.86375,29.39625,1.788928571,53.80357143,76.98428571,14.52714286,5.119821429,15.56623377,14.14935065,38021,1279910,0,0,0,-1,-1,4,0.040178571,0.1
52,294,2010,29,7,0.062240664,23.48053571,20.8125,27.0425,23.32732143,67.14410714,83.49017857,14.41696429,2.440178571,16.07402597,14.35064935,38021,1279910,0,0,0,-1,-1,4,0.017699115,0.1
0,295,2010,30,7,0.061728395,26.82303571,23.34589286,31.30428571,4.193571429,58.00892857,76.5975,14.27535714,5.246071429,16.74025974,14.55584416,38021,1279910,0,0,0,-1,-1,5,0.062240664,0.1
1,296,2010,31,7,0.079422383,26.23071429,23.07375,30.62785714,4.016607143,59.14285714,78.59464286,14.10446429,4.383214286,17.20909091,14.88051948,38021,1279910,0,0,0,-1,-1,5,0.061728395,0.1
2,297,2010,32,8,0.050909091,27.53517857,24.47,32.02107143,4.248928571,60.23392857,80.16071429,13.90696429,4.702321429,17.71558442,15.15974026,38021,1279910,0,0,0,-1,-1,5,0.079422383,0.1
3,298,2010,33,8,0.045,26.58375,23.50892857,30.62196429,18.92410714,63.30178571,82.26357143,13.69125,3.946785714,18.33506494,15.45584416,38021,1279910,0,0,0,-1,-1,5,0.050909091,0.1
4,299,2010,34,8,0.066420664,26.80857143,23.45285714,31.46571429,13.20285714,59.87857143,81.24696429,13.46017857,5.938392857,18.97402597,15.81558442,38021,1279910,0,0,0,-1,-1,5,0.045,0.1
5,300,2010,35,8,0.043333333,26.23984321,23.30851045,30.35162456,9.695779617,63.334277,82.17212108,13.21767857,3.765720899,19.47662338,16.07012987,38021,1279910,0,0,0,-1,-1,5,0.066420664,0.1
6,301,2010,36,8,0.046692607,26.02229698,23.07875259,30.50080842,13.37500945,62.40348696,83.27154013,12.96345819,4.053647569,20.07402597,16.5012987,38021,1279910,0,0,0,-1,-1,5,0.043333333,0.1
7,302,2010,37,9,0.047808765,23.93700516,21.31394148,27.56850258,17.08364888,65.33907057,82.43614458,12.70731707,2.162994836,20.41298701,16.72597403,38021,1279910,0,0,0,-1,-1,5,0.046692607,0.1
8,303,2010,38,9,0.008547009,22.51032702,17.94578313,28.66454389,5.407745267,45.72289157,77.02874355,12.44459091,7.601376936,21.09090909,17.16493506,38021,1279910,0,0,0,-1,-1,5,0.047808765,0.1
9,304,2010,39,9,0.027322404,19.9404475,15.92306368,25.19586919,7.448537005,55.40963855,78.71135972,12.18433735,4.930292599,21.21688312,17.57532468,38021,1279910,0,0,0,-1,-1,5,0.008547009,0.1
10,305,2010,40,9,0.056680162,15.95662651,10.68726334,22.26316695,1.920998279,42.59208262,73.63648881,11.91222031,5.161962134,21.20012987,17.86090909,38021,1279910,0,0,0,0,-1,5,0.027322404,0.1
11,306,2010,41,10,0.089285714,16.71876076,12.68812392,22.1848537,2.03253012,49.19741824,77.29586919,11.65163511,4.843373494,21.1,18.01948052,38021,1279910,0,0,0,0,0,5,0.056680162,0.1
12,307,2010,42,10,0.118644068,15.7777969,11.1232358,21.68709122,0.11222031,44.77418244,73.85335628,11.38984509,5.607745267,20.90519481,18.14415584,38021,1279910,1,1,0,1,1,5,0.089285714,0.1
13,308,2010,43,10,0.106995885,14.85834768,9.714457831,21.74285714,0.295524957,43.58519793,74.64784854,11.13493976,6.019104991,20.64675325,18.24025974,38021,1279910,1,1,0,1,1,5,0.118644068,0.1
14,309,2010,44,10,0.143911439,9.695524957,4.194836489,15.80413081,1.394320138,35.18244406,61.30309811,10.88364888,6.477108434,20.32077922,18.28051948,38021,1279910,1,1,0,1,1,5,0.106995885,0.1
15,310,2010,45,10,0.139423077,9.267986231,3.405679862,16.22667814,0.081067126,33.08261618,63.74199656,10.64888124,7.464199656,20.04935065,18.27402597,38021,1279910,1,1,0,1,1,5,0.143911439,0.1
16,311,2010,46,11,0.218637993,8.431440746,2.70172117,14.39913941,1.139931153,33.47504303,60.1056022,10.42702238,6.056110155,19.71558442,18.30779221,38021,1279910,1,1,0,1,1,5,0.139423077,0.1
17,312,2010,47,11,0.295264624,5.201376936,-0.403614458,12.47091222,0.002409639,28.78313253,59.22030981,10.22495697,6.814629948,19.28441558,18.36623377,38021,1279910,1,1,0,1,1,5,0.218637993,0.1
18,313,2010,48,11,0.358156028,5.741620839,-0.362822719,12.3435708,0.345094664,31.33096847,58.94180765,10.04888124,5.988923639,18.83376623,18.33506494,38021,1279910,1,1,0,1,1,5,0.295264624,0.1
19,314,2010,49,11,0.35,4.984648799,-0.159857799,11.49507417,0.488898451,37.48198918,63.49779936,9.903563233,5.59902467,18.2961039,18.21428571,38021,1279910,1,1,0,1,1,5,0.358156028,0.1
20,315,2010,50,12,0.36038961,2.936394558,-2.875680272,9.11292517,0.553741497,35.29251701,58.88452381,9.795748299,5.322108844,17.81558442,18.08831169,38021,1279910,1,1,0,1,1,5,0.35,0.1
21,316,2010,51,12,0.37254902,-1.04744898,-5.841156463,3.717346939,1.859693878,35.25,59.54421769,9.732142857,5.092857143,17.25584416,17.90779221,38021,1279910,1,1,0,1,1,5,0.36038961,0.1
22,317,2010,52,12,0.320557491,0.718367347,-4.320578231,6.696768707,0.08622449,34.10714286,59.89846939,9.709353741,5.942984182,16.73766234,17.67272727,38021,1279910,1,1,0,1,1,5,0.37254902,0.1
23,318,2010,53,12,0.210045662,-2.931746032,-6.91984127,1.30218254,1.666269841,42.16468254,65.0015873,9.731062092,5.005952381,16.18636364,17.54090909,38021,1279910,1,1,0,1,1,5,0.320557491,0.1
24,319,2011,1,1,0.375,-5.114285714,-10.83809524,0.653571429,0.56,42.30952381,63.825,9.755294118,6.452380952,15.93636364,17.44545455,39842,1348729,1,1,1,1,1,5,0.210045662,0.1
25,320,2011,2,1,0.288372093,-3.341496599,-8.48877551,1.896088435,0.215294118,41.14455782,63.40561224,9.802016807,5.881292517,15.53636364,17.34064935,39842,1348729,1,1,0,1,1,5,0.375,0.1
26,321,2011,3,1,0.235059761,-5.039795918,-10.73741497,0.510884354,0.116302521,29.55612245,51.84217687,9.912605042,6.765646259,14.94805195,17.13116883,39842,1348729,1,1,0,1,1,5,0.288372093,0.1
27,322,2011,4,1,0.285171103,-5.869897959,-11.01513605,-0.280612245,0.046218487,31.68197279,52.81377551,10.06134454,7.030370461,14.35194805,16.86883117,39842,1348729,1,1,0,1,1,5,0.235059761,0.1
28,323,2011,5,1,0.235099338,-5.17585034,-9.552040816,-0.202721088,0.259663866,31.25510204,52.21802721,10.24033613,6.367346939,13.73636364,16.5012987,39842,1348729,1,1,0,1,1,5,0.285171103,0.1
29,324,2011,6,1,0.22556391,-1.182142857,-7.095918367,5.704251701,0.045546218,28.78401361,57.48622449,10.44436975,7.733673469,13.32857143,16.34675325,39842,1348729,1,1,0,1,1,5,0.235099338,0.1
30,325,2011,7,2,0.221662469,0.206122449,-4.011054422,5,1.26907563,37.39965986,63.27244898,10.6712605,4.391156463,12.78571429,16.08181818,39842,1348729,1,1,0,1,1,5,0.22556391,0.1
31,326,2011,8,2,0.151815182,-0.358503401,-5.603401361,5.475680272,1.277647059,38.77891156,66.84336735,10.91142857,5.621258503,12.36623377,15.83246753,39842,1348729,1,1,0,1,1,5,0.221662469,0.1
32,327,2011,9,2,0.229559748,4.815986395,-1.997619048,12.72278912,0.012605042,28.26360544,60.01411565,11.16420168,8.284353741,11.98831169,15.56103896,39842,1348729,1,1,0,1,1,5,0.151815182,0.1
33,328,2011,10,2,0.154605263,2.14308574,-1.637665066,6.43230092,7.117815126,43.53645458,65.149013,11.42347539,5.318057223,11.57662338,15.2987013,39842,1348729,1,1,0,1,1,5,0.229559748,0.1
34,329,2011,11,3,0.153583618,3.903529412,-1.690756303,9.864369748,0.000336134,21.63529412,47.64487395,11.69042017,8.957310924,11.38961039,15.06883117,39842,1348729,1,1,0,1,1,5,0.154605263,0.1
35,330,2011,12,3,0.125,5.965210084,-0.153445378,12.46655462,0.00302521,24.9092437,50.21579832,11.9610084,7.367226891,11.18831169,14.84675325,39842,1348729,1,1,0,1,1,5,0.153583618,0.1
36,331,2011,13,3,0.155015198,4.474621849,0.014117647,9.587226891,2.904705882,27.40840336,53.81781513,12.22521008,7.087563025,11.08961039,14.58571429,39842,1348729,1,1,0,1,1,5,0.125,0.1
37,332,2011,14,3,0.126315789,7.598991597,0.53018761,14.74524917,0.067058824,21.19112761,49.92285714,12.49626734,8.317815126,11.04285714,14.41428571,39842,1348729,1,1,0,0,1,5,0.155015198,0.1
38,333,2011,15,4,0.127536232,9.721680672,3.378825484,16.26189564,3.900140707,33.03959351,63.03680672,12.76218487,7.211932773,11.04805195,14.18831169,39842,1348729,1,1,0,0,0,5,0.126315789,0.1
39,334,2011,16,4,0.09929078,12.03387336,4.62429744,19.54045144,0.434907172,20.52628493,48.54929451,13.02052765,9.645518859,11.13506494,14.00909091,39842,1348729,0,1,0,-1,-1,5,0.127536232,0.1
40,335,2011,17,4,0.083892617,10.40664452,4.93986711,16.21378738,4.512292359,33.0166113,61.47940199,13.27259136,6.782392027,11.28181818,13.87662338,39842,1348729,0,1,0,-1,-1,5,0.09929078,0.1
41,336,2011,18,4,0.090909091,12.50077975,7.266720735,17.63398085,7.531561462,39.41004495,66.25488763,13.5166113,5.09717608,11.56493506,13.81298701,39842,1348729,0,0,0,-1,-1,5,0.083892617,0.1
42,337,2011,19,5,0.065693431,15.44036545,9.831893688,21.41345515,0.701993355,32.0730897,60.89186047,13.74850498,7.248504983,11.84545455,13.77012987,39842,1348729,0,0,0,-1,-1,5,0.090909091,0.1
43,338,2011,20,5,0.012875536,17.27550713,12.54601329,22.28488372,14.64734219,46.28405316,69.54930233,13.95913621,4.836046512,12.11818182,13.72727273,39842,1348729,0,0,0,-1,-1,5,0.065693431,0.1
44,339,2011,21,5,0.025179856,18.10099668,12.03239203,24.28289037,1.077076412,38.56976744,63.72475083,14.15016611,7.15282392,12.4961039,13.66363636,39842,1348729,0,0,0,-1,-1,5,0.012875536,0.1
45,340,2011,22,5,0.055776892,17.13023256,12.60315615,22.45780731,1.889534884,44.39368771,69.92790698,14.31777409,4.089036545,12.84805195,13.6974026,39842,1348729,0,0,0,-1,-1,5,0.025179856,0.1
46,341,2011,23,5,0.040909091,18.78122924,14.48421927,24.25714286,1.697674419,46.87541528,72.03637874,14.45,6.183388704,13.25974026,13.74805195,39842,1348729,0,0,0,-1,-1,5,0.055776892,0.1
